Benjamin Franklin Charter School,http://www.benjaminfranklincharterschool.com
Benson Unified School District,http://www.bensonsd.k12.az.us
Bicentennial Union High School District,NA
Bisbee Unified District,http://www.busd.k12.az.us
Black Mesa Community School,NA
Blackwater Community School,http://bwcs.k12.az.us/
Blue Adobe Project,http://www.skyislands.org
Blue Elementary District,NA
Blue Ridge Unified District,http://www.brusd.k12.az.us/
Blueprint Education,NA
Bonita Elementary District,http://www.bonita.k12.az.us
Bouse Elementary District,http://www.bouseschool.org
Bowie Unified District,http://www.bowieschools.org
Boys & Girls Clubs Of The East Valley Dba Mesa Arts Academy,NA
Bright Beginnings School  Inc.,http://www.bbschl.com
Buckeye Elementary District,http://www.besd33.org
Buckeye Union High School District,http://www.buhsd.org
Bullhead City School District,http://www.bullheadschools.com
Cafa  Inc. Dba Learning Foundation And Performing Arts Alta,NA
Cafa  Inc. Dba Learning Foundation And Performing Arts Gilbe,NA
Cafa  Inc. Dba Learning Foundation Performing Arts School,NA
Calibre Academy,http://www.learningmatters.org
Cambridge Academy  East   Inc,NA
Camelback Education  Inc,NA
Camp Verde Unified District,http://www.campverdeschools.org
Candeo Schools  Inc.,http://www.candeoschools.com
Canon Elementary District,http://www.canon50.com
Canyon Rose Academy  Inc.,http://www.go2rose.com
Carden Of Tucson  Inc.,NA
Career Development  Inc.,http://www.naacharter.org/
Career Success Schools,http://www.csschools.com
Carpe Diem Collegiate High School,NA
Cartwright Elementary District,http://www.csd83.org/
CASA Academy,NA
Casa Blanca Community School,http://www.cbcschools.com
Casa Grande Elementary District,http://www.cgelem.k12.az.us
Casa Grande Union High School District,http://www.cguhsd.org
Catalina Foothills Unified District,http://www.cfsd16.org/
Cave Creek Unified District,http://www.ccusd93.org
Cedar Unified District,http://www.cedarusd.org
Center For Academic Success  Inc.,NA
Central Arizona Valley Institute Of Technology,http://www.cavitschools.org
Challenge School  Inc.,http://www.challengecharterschool.net/
Challenger Basic School  Inc.,NA
Chandler Preparatory Academy,http://www.chandlerprep.org/
Chandler Unified District,http://www.cusd80.com
Chilchinbeto Community School,NA
Chinle Unified District,http://www.chinleusd.k12.az.us
Chino Valley Unified District,http://www.chinovalleyschools.com
Choice Academies  Inc.,http://www.atachoice.org
Cholla Academy,NA
Cicero Preparatory Academy,NA
City Center For Collaborative Learning,http://CITYccl.org
Clarkdale-Jerome Elementary District,http://www.cjsd.k12.az.us
Cobre Valley Institute Of Technology District,NA
Cochise Community Development Corporation,NA
Cochise Elementary District,NA
Cochise Technology District,http://www.ctsd.k12.az.us
Coconino Association For Vocation Industry And Technology,NA
Coconino County Accommodation School District,NA
Colegio Petite Phoenix,NA
Collaborative Pathways  Inc.,NA
Colorado City Unified District,http://www.elcap.us
Colorado River Union High School District,http://www.cruhsd.org
Compass High School  Inc.,http://www.compasshighschool.com
Compass Points International  Inc,http://www.northpointacademy.org
Concho Elementary District,http://www.conchoschool.net
Concordia Charter School  Inc.,NA
Congress Elementary District,http://www.congressdistrict.org
Continental Elementary District,http://continentalesd.org/
Coolidge Unified District,http://www.coolidgeschools.org
Cornerstone Charter School Inc,http://www.cornerstonehs.org
Cortez Park Charter Middle School  Inc.,NA
Cottonwood Day School,NA
Cottonwood-Oak Creek Elementary District,http://www.cocsd.k12.az.us
Country Gardens Charter Schools,http://www.cgcsaz.com
Cove Day School,NA
Cplc Community Schools Dba Hiaki High School,http://www.cplc.org
Cplc Community Schools Dba Toltecalli High School,http://www.cplc.org
Crane Elementary District,http://www.craneschools.org/
Create Academy,http://www.createacademy.org
Creighton Elementary District,http://www.creightonschools.org
Crown Charter School  Inc,NA
Crown King Elementary District,NA
Daisy Education Corporation Dba Paragon Science Academy,http://www.sonoranschools.org/paragon
Daisy Education Corporation Dba Sonoran Science Academy,http://www.sonoranacademy.org/tucson
Daisy Education Corporation Dba Sonoran Science Academy - Ph,http://sonoranacademy.org/district/
Daisy Education Corporation Dba. Sonoran Science Academy Dav,NA
Daisy Education Corporation Dba. Sonoran Science Academy Peo,http://www.sonoranacademy.org/district/
Deer Valley Charter Schools  Inc.,http://www.deervalleyacademy.org/
Deer Valley Unified District,http://dvusd.schoolwires.net/dvusd
Dennehotso Boarding School,NA
Desert Heights Charter Schools,http://www.desertheightscharter.org/
Desert Rose Academy Inc.,http://www.go2rose.com
Desert Sky Community School  Inc.,http://www.desertskyschool.org
Desert Springs Academy,http://desertspringsacademy.com
Desert Star Academy,NA
Desert Star Community School  Inc.,NA
Destiny School  Inc.,NA
Dilcon Community School,http://www.dilconeagles.com
Discovery Plus Academy,http://myweb.cableone.net/discplus1/
Dishchii'bikoh Community School,http://www.dishchiibikoh.org
Double Adobe Elementary District,http://www.doubleadobeschool.org
Douglas Unified District,http://www.dusd.k12.az.us
Duncan Unified District,NA
Dysart Unified District,http://www.dysart.org/
E-Institute Charter Schools  Inc.,http://www.e-institute.us
Eagle College Prep Harmony  Llc,http://www.eagleharmony.org
Eagle College Prep Maryvale  Llc,NA
Eagle College Prep Mesa  Llc.,NA
Eagle South Mountain Charter  Inc.,NA
East Mesa Charter Elementary School  Inc.,http://www.imagineschools.com
East Valley Academy,NA
East Valley Institute Of Technology,NA
Eastpointe High School  Inc.,NA
Edge School  Inc.  The,http://www.edgehighschool.org/
Edkey  Inc. - Arizona Conservatory For Arts And Academics,http://choiceed.org
Edkey  Inc. - Pathfinder Academy,http://edkey.org
Edkey  Inc. - Redwood Academy,http://edkey.org
Edkey  Inc. - Sequoia Charter School,http://sequoiaschools.org
Edkey  Inc. - Sequoia Choice Schools,http://sequoiachoice.org
Edkey  Inc. - Sequoia Pathway Academy,NA
Edkey  Inc. - Sequoia Ranch School,http://edkey.org
Edkey  Inc. - Sequoia School For The Deaf And Hard Of Hearin,http://choiceed.org
Edkey  Inc. - Sequoia Village School,http://choiceed.org
Education Ahead,NA
Educational Impact  Inc.,NA
Educational Options Foundation,NA
Edupreneurship  Inc.,NA
Eduprize Schools  Llc,http://www.eduprizeschools.net
El Centro For The Study Of Primary And Secondary Education,NA
El Pueblo Integral - Teaching & Learning Collaborative,http://www.elpueblointegral.org
Elfrida Elementary District,NA
Eloy Elementary District,http://EESD.org
Employ-Ability Unlimited  Inc.,NA
Empower College Prep,http://www.empowercollegeprep.org
Espiritu Community Development Corp. (4335),http://www.espiritu.org
Espiritu Community Development Corp. (92250),http://www.espiritu.org
Espiritu Schools,NA
Estrella Educational Foundation,NA
Ethos Academy - A Challenge Foundation Academy,NA
Excalibur Charter Schools  Inc.,http://www.excaliburschools.org
First Mesa Elementary School,NA
Fit Kids  Inc. Dba Champion Schools,http://www.championschools.org
Flagstaff Arts And Leadership Academy,NA
Flagstaff Junior Academy,http://www.fjacademy.com
Flagstaff Montessori  L.L.C.,NA
Flagstaff Unified District,http://www.fusd1.org
Florence Crittenton Services Of Arizona  Inc.,NA
Florence Unified School District,http://www.fusdaz.org
Flowing Wells Unified District,http://www.flowingwellsschools.org
Foothills Academy,http://www.foothillsacademy.com
Fort Huachuca Accommodation District,http://www.fthuachuca.k12.az.us
Fort Thomas Unified District,http://ttp://www.ftusd.org
Fountain Hills Charter School,NA
Fountain Hills Unified District,http://www.fhusd.org
Fowler Elementary District,http://www.fesd.org/
Franklin Phonetic Primary School  Inc.,NA
Franklin Phonetic Primary School  Inc.,NA
Fredonia-Moccasin Unified District,http://www.fredonia.org
Freedom Academy  Inc.,NA
Friendly House  Inc.,NA
Gadsden Elementary District,http://www.gesd32.org
Ganado Unified School District,http://www.ganado.k12.az.us
Gar  Llc Dba Student Choice High School,NA
Gem Charter School  Inc.,http://www.goodearthmontessori.com
Genesis Program Inc.,http://www.greatschools.org
George Gervin Youth Center  Inc.,NA
Gila Bend Unified District,http://gbusd.org
Gila County Regional School District,NA
Gila Crossing Community School,http://www.gccseagles.org
Gila Institute For Technology,NA
Gilbert Unified District,http://www.gilbertschools.net
Glendale Elementary District,http://www.gesd40.org
Glendale Preparatory Academy,http://www.glendaleprep.org
Glendale Union High School District,http://www.guhsdaz.org
Global Renaissance Academy Of Distinguished Education,NA
Globe Unified District,http://www.globeschools.org
Graham County School Superintendent,NA
Graham County Special Services,NA
Grand Canyon Unified District,http://www.grandcanyonschool.org
Graysmark Schools Corporation,NA
Greasewood Springs Community School,http://gscs-inc.net
Great Expectations Academy,http://www.geageckos.org/
Greenlee County Sheriffs Office,NA
Greyhills Academy High School,http://www.greyhills.org
Griffin Foundation  Inc. The,http://www.griffinfoundation.org
Ha:San Educational Services,NA
Hackberry School District,http://www.hesd.net
Happy Valley East (90906),NA
Happy Valley School INC. (79081),NA
Harvest Power Community Development Group Inc.,http://www.harvestprep.com/
Havasupai Elementary School,NA
Haven Montessori Children's House  Inc.,NA
Hayden-Winkelman Unified District,http://hwnetsvr.hwusd.k12.az.us/
Heber-Overgaard Unified District,http://www.heberovergaardschools.org
Heritage Academy  Inc.,NA
"Heritage Academy Queen Creek, Inc.",http://www.heritageacademyaz.com
Heritage Elementary School,NA
Hermosa Montessori Charter School,NA
Highland Free School,NA
Higley Unified School District,http://www.husd.org/
Hillcrest Academy  Inc.,http://www.hillcresthawks.com/
Hillside Elementary District,NA
Hirsch Academy A Challenge Foundation,NA
Holbrook Unified District,http://www.holbrook.k12.az.us
Hope College and Career Readiness Academy,NA
Hopi Day School,http://www.hdshawks.org/
Hopi Jr-Sr High School,http://www.hjshs.org
Horizon Community Learning Center Inc.,http://www.horizonclc.org
"Horizon Community Learning Center, Inc.",http://www.horizonclc.org
Hotevilla Bacavi Community School,http://www.hbcs-az.org/
Humanities And Sciences Academy Of The United States  Inc.,NA
Humboldt Unified District,http://www.humboldtunified.com
Hunters Point Boarding School,NA
Hyder Elementary District,http://www.hyderschools.org
Imagine Avondale Elementary  Inc.,http://www.imagineavondale.com
Imagine Avondale Middle  Inc.,NA
Imagine Camelback Middle  Inc.,NA
Imagine Charter Elementary At Camelback  Inc.,NA
Imagine Charter Elementary At Desert West  Inc.,NA
Imagine Coolidge Elementary  Inc.,http://www.imaginecoolidge.org
Imagine Desert West Middle  Inc.,NA
Imagine Elementary At Tempe  Inc.,NA
Imagine Middle At East Mesa  Inc.,NA
Imagine Middle At Surprise  Inc.,NA
Imagine Prep Coolidge  Inc.,http://imagineprepcoolidge.com
Imagine Prep Superstition  Inc.,NA
Imagine Prep Surprise  Inc.,NA
Imagine Superstition Middle  Inc.,NA
Incito Schools,http://incitoschools.org
Innovative Humanities Education Corporation,NA
Institute For Transformative Education  Inc.,http://www.changemakerhighschool.org
Integrity Education Incorporated,NA
Intelli-School  Inc.,http://www.intellischool.org
International Commerce Secondary Schools  Inc.,http://www.humsci.org
Isaac Elementary District,http://www.isaacschools.org
J O Combs Unified School District,http://www.jocombs.org
James Madison Preparatory School,http://www.madisonprep.org
James Sandoval Preparatory High School,NA
Jeehdeez'a Elementary School,NA
John F Kennedy Day School,NA
Joseph City Unified District,NA
Juniper Tree Academy,http://www.junipertree.net
Kaibeto Boarding School,NA
Kaizen Education Foundation Dba Advance U,NA
Kaizen Education Foundation Dba Discover U Elementary School,NA
Kaizen Education Foundation Dba El Dorado High School,http://www.leonagroupaz.com/back.html
Kaizen Education Foundation Dba Gilbert Arts Academy,NA
Kaizen Education Foundation Dba Havasu Preparatory Academy,NA
Kaizen Education Foundation Dba Liberty Arts Academy,NA
Kaizen Education Foundation Dba Maya High School,NA
Kaizen Education Foundation Dba Mission Heights Preparatory,NA
Kaizen Education Foundation Dba Skyview High School,NA
Kaizen Education Foundation Dba South Pointe Elementary Scho,NA
Kaizen Education Foundation Dba South Pointe Junior High Sch,NA
Kaizen Education Foundation Dba Summit High School,NA
Kaizen Education Foundation Dba Tempe Accelerated High Schoo,NA
Kaizen Education Foundation Dba Vista Grove Prepar (79871),http://www.leaonagroup.com
Kaizen Education Foundation Dba Vista Grove Prepar (90330),NA
Kayenta Community School,NA
Kayenta Unified District,http://www.kayenta.k12.az.us
Keams Canyon Elementary School,NA
Kestrel Schools  Inc.,NA
Keystone Montessori Charter School  Inc.,NA
Khalsa Family Services,NA
Khalsa Montessori Elementary Schools,NA
Kin Dah Lichi'i Olta',http://www.kindahlichii.org/
Kingman Academy Of Learning,http://www.kaolaz.org
Kingman Unified School District,http://www.kusd.org
Kirkland Elementary District,http://www.kirklandaz.org/
Kyrene Elementary School District,http://www.kyrene.org
La Tierra Community School  Inc,NA
Lake Havasu Unified District,http://www.havasu.k12.az.us
Laveen Elementary District,http://www.laveenesd.org
Lead Charter Schools,http://www.leadingedgeacademy.com
Lead Charter Schools Dba Leading Edge Academy Queen Creek,http://www.leadingedgeacademy.com
Leading Edge Academy Maricopa,http://www.leadingedgeacademy.com/maricopa.html
Legacy Education Group,http://ktolman@evhigh.com
Legacy Schools,NA
Legacy Traditional Charter School,NA
Legacy Traditional Charter School - Laveen Village,http://legacytraditional1.reachlocal.net/district-home/laveen/
Legacy Traditional Charter School - Maricopa,NA
Legacy Traditional Charter Schools - Casa Grande,NA
Legacy Traditional School - Avondale,NA
Legacy Traditional School - Chandler,http://www.legacytraditional.org/district-home/chandler-athlos/
Legacy Traditional School - Gilbert,http://www.legacytraditional.org
Legacy Traditional School - Glendale,NA
Legacy Traditional School - North Chandler,NA
Legacy Traditional School - Northwest Tucson,NA
Legacy Traditional School - Peoria,NA
Legacy Traditional School - Surprise,NA
Leman Academy of Excellence INC.,NA
Leupp School Inc,http://www.leuppschools.org
Liberty Elementary District,http://www.liberty.k12.az.us
Liberty High School,http://www.liberty-high.net
Liberty Traditional Charter School,NA
Life Skills Center Of Arizona  Inc.,http://www.lifeskillscenters.com
Lifelong Learning Research Institute INC. (79926),http://www.lifelonglearningacademy.com
Lifelong Learning Research Institute INC. (90754),NA
Lincoln Preparatory Academy,NA
Litchfield Elementary District,http://www.lesd.k12.az.us
Little Lamb Community School,http://www.missionmontessori.com
Little Singer Community School,NA
Littlefield Unified District,http://www.lusd9.com
Littleton Elementary District,http://littletonaz.org
Lukachukai Community School,NA
Luz Academy Of Tucson  Inc,NA
Madison Elementary District,http://www.msd38.org
Madison Highland Prep,http://www.MadisonHighlandPrep.org
Maine Consolidated School District,http://www.maine.apscc.k12.az.us
Mammoth-San Manuel Unified District,http://www.msmusd.org
Many Farms Community School,NA
Many Farms High School,NA
Marana Unified District,http://www.maranausd.org
Maricopa County Community College District Dba Gateway Early,NA
Maricopa County Regional District,http://www.mcrsd.org
Maricopa Unified School District,http://www.maricopausd.org/
Mary C O'brien Accommodation District,NA
Mary Ellen Halvorson Educational Foundation. Dba: Tri-City P,NA
Maryvale Preparatory Academy,http://greatheartsaz.org
Masada Charter School  Inc.,NA
Math And Science Success Academy  Inc.,NA
Mayer Unified School District,http://www.mayerschools.org
Mcccd On Behalf Of Phoenix College Preparatory Academy,http://www.pcmail.maricopa.edu
Mcnary Elementary District,NA
Mcneal Elementary District,http://www.mcnealesd.org/
Mesa Unified School District,http://www.mpsaz.org/
Metropolitan Arts Institute  Inc.,http://www.metro-arts.org
Mexicayotl Academy  Inc.,NA
Miami Unified District,NA
Midtown Primary School,NA
Milestones Charter School,http://www.milestonescharterschool.com
Mingus Springs Charter School,http://www.mingusspringsschool.org
Mingus Union High School District,NA
Mobile Elementary District,http://www.mobileesd.org
Moencopi Day School,http://moencopi.bie.edu/
Mohave Accelerated Elementary School  Inc.,NA
Mohave Accelerated Learning Center,NA
Mohave Valley Elementary District,http://www.mvesd16.org
Mohawk Valley Elementary District,NA
Montessori Academy  Inc.,http://www.montessoriacademyaz.org
Montessori Day Public Schools Chartered  Inc.,NA
Montessori Education Centre Charter School,NA
Montessori House  Inc.,NA
Montessori Schoolhouse Of Tucson  Inc.,http://themontessorischoolhouse.com/
Morenci Unified District,http://www.morenci.k12.az.us
Morrison Education Group  Inc.,NA
Morristown Elementary District,http://www.morristowneld75.org
Mountain Institute Jted,http://www.mijted.net
Mountain Oak Charter School  Inc.,NA
Mountain Rose Academy  Inc.,http://www.go2rose.com
Mountain School  Inc.,NA
Murphy Elementary District,http://www.msdaz.org
Naa Tsis'Aan,NA
Naco Elementary District,http://www.naco.k12.az.us
Nadaburg Unified School District,http://www.nadaburgsd.org
Navajo County Accommodation District #99,NA
Navajo County School Superintendents Office,NA
Nazlini Community School,http://www.nazlini.bie.edu
New America School - Phoenix,NA
New Horizon School For The Performing Arts,NA
New School For The Arts,http://www.aznsa.com/
New School For The Arts Middle School,NA
New World Educational Center,http://WWW.NWECCHARTER.ORG
Noah Webster Basic School,http://www.noahwebster.org
Noah Webster Schools-Pima,NA
Nogales Unified District,http://www.nusd.k12.az.us
North Phoenix Preparatory Academy,http://greatheartsaz.org
North Star Charter School Inc.,http://northstaraz.com
Northeast Arizona Technological Institute Of Vocational Education,http://www.nativedistrict.org
Northern Arizona Vocational Institute Of Technology,http://www.navitschool.org
Northland Preparatory Academy,http://www.northlandprep.org
Nosotros  Inc,NA
Ombudsman Educational Services  Ltd. A Subsidiary Of Educati,NA
Omega Alpha Academy,NA
Open Doors Community School  Inc.,http://www.opendoorsschool.org
Oracle Elementary District,http://www.osd2.org
Osborn Elementary District,http://www.osbornnet.org
Owens School District No.6,NA
P.L.C. Charter Schools,http://www.plcchartersschools.org
Pace Preparatory Academy  Inc.,http://www.paceacademy.com
Page Unified District,http://www.pageschools.org
Painted Desert Demonstration Projects  Inc.,NA
Painted Desert Montessori  Llc,NA
Painted Pony Ranch Charter School,NA
Palo Verde Elementary District,http://www.paloverdeschools.org
Paloma School District,NA
Palominas Elementary District,http://www.palominas.k12.az.us
Pan-American Elementary Charter,NA
Paradise Valley Unified District,http://www.pvschools.net
Paragon Management  Inc.,http://www.paradiseschools.org
Paragon Preparatory Academy,http://tucsoncollegiateprep.com/
Paramount Education Studies Inc,NA
Park View School  Inc.,http://www.parkviewschool.org
Parker Unified School District,http://www.parkerusd.org
Pas Charter  Inc.  Dba Intelli-School,http://www.intellischool.org
Patagonia Elementary District,http://www.patagonia.k12.az.us
Patagonia Montessori Elementary School,NA
Patagonia Union High School District,http://www.patagonia.k12.az.us
Pathfinder Charter School Foundation,NA
Pathways In Education-Arizona  Inc.,NA
Pathways Km Charter Schools  Inc,NA
Patriot Academy  Inc.,http://www.patriotacademyaz.org
Payson Unified District,http://www.pusd.k12.az.us
Peach Springs Unified District,http://www.psusd.k12.az.us/
Peak School Inc.  The,http://www.peakschool.org
Pearce Elementary District,NA
Pendergast Elementary District,http://www.pesd92.org
Pensar Academy,http://www.pensaracademy.org
Peoria Unified School District,http://schools.peoriaud.k12.az.us/sites/phs/Pages/Default.aspx
Phoenix Advantage Charter School  Inc.,http://www.phoenixadvantage.org
Phoenix Collegiate Academy  Inc.,NA
Phoenix Collegiate Academy Elementary  Llc,NA
Phoenix Collegiate Academy High LLC,NA
Phoenix Education Management  Llc,NA
Phoenix Elementary District,http://www.phxelem.k12.az.us
Phoenix School Of Academic Excellence The,http://www.phoenixschoolofacademicexcellence.com
Phoenix Union High School District,http://www.phoenixunion.org/
Picacho Elementary District,NA
Pillar Charter School,http://www.pillaracademy.com/
Pima County,http://pima.gov
Pima County Jted,http://www.pimajted.org
Pima Prevention Partnership,http://www.thepartnership.us/index.cfm?pID=6058
Pima Prevention Partnership Dba Pima Partnership Academy,NA
Pima Prevention Partnership Dba Pima Partnership School  The,http://www.thepartnership.us/index.cfm?pID=6058
Pima Rose Academy  Inc.,http://www.pimaroseacademy.com
Pima Unified District,http://www.pimaschools.org
Pine Forest Education Association  Inc.,http://www.pineforestschool.com
Pine Springs Day School,NA
Pine Strawberry Elementary District,http://www.pineesd.org
Pinnacle Education-Casa Grande  Inc.,http://www.pin-ed.com/
Pinnacle Education-Kino  Inc.,http://www.pin-ed.com/
Pinnacle Education-Mesa  Inc.,NA
Pinnacle Education-Tempe  Inc.,NA
Pinnacle Education-Wmcb  Inc.,http://www.pin-ed.com/
Pinon Community School,http://www.pcswarriors.com
Pinon Unified District,http://www.pusdatsa.org
Pioneer Preparatory School,http://www.teamcfa.org
Plc Arts Academy At Scottsdale  Inc.,http://www.plccharterschools.org
Pointe Educational Services,http://www.pointeschools.org
Pomerene Elementary District,http://www.pomereneschool.org/
Portable Practical Educational Preparation  Inc. (Ppep  Inc.,NA
Portable Practical Educational Preparation  Inc. (Ppep  Inc.,NA
Premier Charter High School,NA
Prescott Unified District,http://www.prescottschools.com
Prescott Valley Charter School,NA
Presidio School,http://WWW.PRESIDIOSCHOOL.COM
"PS Charter Schools, Inc.",http://www.piecefulsolutions.com/
Quartzsite Elementary District,http://www.qsd4.org
Queen Creek Unified District,http://www.qcusd.org
Ray Unified District,http://www.rayusd.org
Red Mesa Unified District,http://www.redmesa.k12.az.us
Red Rock Day School,NA
Red Rock Elementary District,NA
Reid Traditional Schools' Painted Rock Academy Inc.,NA
Reid Traditional Schools' Valley Academy  Inc.,http://ValleyAcademy.com
Research Based Education Corporation,http://www.pauldenschool.com
Ridgeline Academy  Inc.,http://ridgelineacademy.org
Rising Schools  Inc.,http://www.risingschools.org
Riverside Elementary District,http://www.resdonline.org
Rock Point Community School,http://www.rpcsaz.org/
Rocky Ridge Boarding School,NA
Roosevelt Elementary District,http://www.rsd.k12.az.us
Rosefield Charter Elementary School  Inc.,NA
Rough Rock Community School,http://www.roughrock.k12.az.us
Round Valley Unified District,http://www.elks.net
Rsd Charter School  Inc.,http://www.rsdcharterschool.com/
Sacaton Elementary District,http://www.sacatonschools.org
Saddle Mountain Unified School District #90,http://www.smusd90.org
Safford Unified District,http://www.saffordusd.k12.az.us
Sage Academy  Inc.,http://www.sage-academy.org/
Sahuarita Unified District,http://www.susd30.us/middle
Salome Consolidated Elementary District,http://www.salomek8.org
Salt River Elementary School,http://sres.srpmic-ed.org
Salt River Pima-Maricopa  Community Schools,http://www.srpmic-ed.org
San Carlos Unified District,http://www.sancarlosbraves.org/
San Fernando Elementary District,NA
San Simon School,NA
San Simon Unified District,http://www.sansimon.org
San Tan Montessori School  Inc.,http://www.santanlearningcenter.com/montessori-private-preschool/
Sanders Unified District,http://www.susd.k12.az.us
Santa Cruz County Sheriffs Office,NA
Santa Cruz Elementary District,NA
Santa Cruz Valley Opportunities In Education  Inc.,http://www.montessoridesantacruz.org
Santa Cruz Valley Unified District,http://www.santacruz.k12.az.us
Santa Cruz Valley Union High School District,NA
