Aberdeen School District 06-1,http://www.aberdeen.k12.sd.us
Agar-Blunt-Onida School District 58-3,http://www.abo.k12.sd.us
Alcester-Hudson School District 61-1,http://www.alcester-hudson.k12.sd.us
American Horse Elementary,http://www.americanhorseschool.org
Andes Central School District 11-1,http://www.andescentral.k12.sd.us
Arlington School District 38-1,http://www.arlington.k12.sd.us
Armour School District 21-1,http://www.armour.k12.sd.us
Avon School District 04-1,http://www.avon.k12.sd.us
Baltic School District 49-1,http://www.balticschool.org
Belle Fourche School District 09-1,http://www.bellefourcheschools.org
Bennett County School District 03-1,http://www.bennettco.k12.sd.us
Beresford School District 61-2,http://www.beresford.k12.sd.us
Big Stone City School District 25-1,http://www.bigstonecity.k12.sd.us
Bison School District 52-1,http://www.bison.k12.sd.us
Black Hills Special Services Cooperative,http://www.bhssc.org
Bon Homme School District 04-2,http://www.bonhomme.k12.sd.us
Bowdle School District 22-1,http://www.bowdle.k12.sd.us
Brandon Valley School District 49-2,http://www.brandonvalleyschools.com
Bridgewater School District 43-6,NA
Bridgewater-Emery 30-3 School District,http://www.bridgewater-emery.k12.sd.us
Britton-Hecla School District 45-4,http://www.britton.k12.sd.us
Brookings School District 05-1,http://www.brookings.k12.sd.us
Burke School District 26-2,http://www.burke.k12.sd.us
Canistota School District 43-1,http://www.canistota.k12.sd.us
Canton School District 41-1,http://www.canton.k12.sd.us
Carthage School District 48-2,NA
Castlewood School District 28-1,http://www.castlewood.k12.sd.us
Centerville School District 60-1,http://www.centerville.k12.sd.us
Chamberlain School District 07-1,http://www.chamberlain.k12.sd.us
Chester Area School District 39-1,http://www.chester.k12.sd.us
Cheyenne-Eagle Butte School,http://www.ohitika.com
Clark School District 12-2,http://www.clark.k12.sd.us
Colman-Egan School District 50-5,http://www.colman-egan.k12.sd.us
Colome Consolidated 59-3 School District,http://www.colome.k12.sd.us
Conde School District 56-1,NA
Corsica-Stickney 21-3,http://www.corsica.k12.sd.us
Crazy Horse School,http://www.crazyhorse.k12.sd.us
Crow Creek Reservation High School,NA
Crow Creek Sioux Tribal Elementary School,http://crowcreek.k12.sd.us
Custer School District 16-1,http://www.csd.k12.sd.us
Dakota Valley School District 61-8,http://www.dvschools.com
De Smet School District 38-2,http://www.desmet.k12.sd.us
Dell Rapids School District 49-3,http://www.dr-k12.org
Deubrook Area School District 05-6,http://www.deubrook.com
Deuel School District 19-4,http://www.deuel.k12.sd.us
Doland School District 56-2,http://www.doland.k12.sd.us
Douglas School District 51-1,http://www.dsdk12.net
Dupree School District 64-2,http://www.dupree.k12.sd.us
Eagle Butte School District 20-1,http://www.ohitika.com
East Central Multi-District Vocational School,NA
East Dakota Educational Cooperative,http://www.edec.org
Edgemont School District 23-1,http://www.edgemont.k12.sd.us
Edmunds Central School District 22-5,http://www.echs.k12.sd.us
Elk Mountain School District 16-2,NA
Elk Point-Jefferson School District 61-7,http://www.epj.k12.sd.us
Elkton School District 05-3,http://www.elkton.k12.sd.us
Enemy Swim Day School,http://www.esds.us
