A.C.E. Academy School District,http://www.aceacademycharter.org
Alamance-Burlington School District,http://www.abss.k12.nc.us
Alexander County School District,http://www.alexander.k12.nc.us
Alleghany County School District,http://www.alleghany.k12.nc.us
Alpha Academy School District,http://www.alphaacademy.net
American Renaissance  School District,http://www.arsnc.org
Americas Mid-Atlantic,http://www.dodea.edu/Americas/midAtlantic/index.cfm
Anderson Creek Academy,http://www.andersoncreekcharter.com
Anson County School District,http://www.ansonschools.org
Arapahoe Charter School School District,http://www.arapahoecharter.wordpress.com
Aristotle Preparatory Academy School District,http://www.aristotle.teamcfa.org
Arts Based School District,http://artsbasedschool.com/
Artspace Charter School District,http://www.artspacecharter.org
Ashe County School District,http://www.ashe.k12.nc.us/
Asheboro City School District,http://www.asheboro.k12.nc.us/
Asheville City School District,http://www.ashevillecityschools.net
Avery County School District,http://www.averyschools.net
Bear Grass Charter School District,http://www.beargrasscharter.org/
Beaufort County School District,http://www.beaufort.k12.nc.us/
Bertie County School District,http://www.bertie.k12.nc.us
Bethany Community Middle School District,http://www.bcmschool.com
Bethel Hill Charter School District,http://esinc.net/bhcs
Bladen County School District,http://www.bladen.k12.nc.us
Bradford Preparatoryschool District,http://www.bradfordprepschool.org
Brevard Academy School District,http://www.brevardacademy.org/
Bridges Academy,http://www.bridgesschoolyadkinvalley.org
Brunswick County School District,http://www.bcswan.net
Buncombe County Schools,http://www.buncombe.k12.nc.us
Burke County School District,http://www.burke.k12.nc.us
Cabarrus Charter Academy School District,http://www.cabarruscharter.org
Cabarrus County School District,http://www.cabarrus.k12.nc.us/
Caldwell County School District,http://www.caldwellschools.com
Camden County School District,http://ccsnc.org/
Cape Fear Center For Inquiry School District,http://www.cfci.net/
Cardinal Charter School District,http://www.cardinalcharter.org
Carolina International School District,http://www.carolinainternationalschool.org
Carter Community Charter School District,http://www.carterschool.org/
Carter G Woodson School District,http://cartergwoodsonschool.org/
Carteret County Public School District,http://www.carteretcountyschools.org
Casa Esperanza Montessori School District,http://www.cemcs.org
Caswell County School District,http://www.caswell.k12.nc.us/
Catamount School For Grades 6 7 And 8,NA
Catawba County School District,http://www.catawbaschools.net
Central Park School For Children School District,http://www.cpscnc.org/
Central Wake Charter High School,http://centralwakehs.com
Chapel Hill-Carrboro City School District,http://www.chccs.k12.nc.us/
Charlotte Choice Charter School District,http://www.charlottechoicecharter.org
Charlotte Lab School,http://www.charlottelabschool.org/
Charlotte Learning Academy School District,http://www.charlottelearningacademy.org
Charlotte Secondary School District,http://www.charlottesecondary.org
Charlotte-Mecklenburg School District,http://www.cms.k12.nc.us
Charter Day School District,http://charterdayschool.net/
Chatham Charter School District,http://www.chathamcharter.org/
Chatham County School District,http://www.chatham.k12.nc.us
Cherokee Central Elementary School,http://cherokeecentral.sharpschool.com
Cherokee Central High School,http://cherokeecentral.sharpschool.com
Cherokee County School District,http://www.cherokee.k12.nc.us/
Children's Village Academy School District,http://cvatigers.com/1.html
Cis Academy School District,http://www.cisnc.org
Clay County School District,http://www.clayschools.org
Cleveland County School District,http://www.clevelandcountyschools.org/
Clinton City School District,http://www.clinton.k12.nc.us/
Clover Garden School District,http://www.clovergardenschool.com/
Coastal Preparatory Academy,http://coastalprep.teamcfa.school/
Columbus Charter School District,http://www.columbuscharterschool.org
Columbus County School District,http://www.columbus.k12.nc.us
Commonwealth High School District,http://commonwealthhs.com/
Community Charter School District,http://www.charlottecommunitycharter.com
Community School Of Davidson School District,http://www.csdnc.org
Cornerstone Charter Academy School District,http://www.cornerstonecharterk8.com/
Corvian Community School District,http://www.corvian.org/
Craven County School District,http://www.cravenk12.org
Crosscreek Charter School District,http://www.crosscreekcharterschool.com/
Cumberland County School District,http://www.ccs.k12.nc.us
Currituck County School District,http://www.currituck.k12.nc.us
Dare County School District,http://www.daretolearn.org
Davidson County School District,http://www.davidson.k12.nc.us/
Davie County School District,http://www.davie.k12.nc.us/
Deaf And Blind School District,http://www.ncpublicschools.org/esdb/
Dillard Academy School District,http://www.dillardacademy.org/
Discovery Charter School,http://www.discoverycharterdurham.org/
Douglass Academy School District,http://www.douglassacademy.net
Duplin County School District,http://www.duplinschools.net
Durham Public School District,http://www.dpsnc.net
East Carolina Laboratory School,NA
East Wake Academy School District,http://www.eastwakeacademy.org/
Edenton-Chowan School District,http://w.ecps.k12.nc.us
Edgecombe County Public School District,http://www.ecps.us/
Elizabeth City-Pasquotank Public School District,http://www.ecpps.k12.nc.us
Elkin City School District,http://www.elkin.k12.nc.us
Emereau: Bladen,http://emereau.org/
Endeavor Charter School District,http://www.endeavorcharterschool.com
Eno River Academy,http://orangecharterschool.org
Envision Science Academy School District,http://www.envisionscienceacademy.com
Evergreen Community Charter School District,http://www.evergreenccs.org/
Excelsior Classical Academy,http://www.excelsiorca.org
Falls Lake Academy School District,http://www.fallslakeacademy.com
Fernleaf Community Charter School,http://www.fernleafccs.org
Flemington Academy School District,http://flemingtonacademy.org
Forsyth Academy School District,http://forsyth.heritageacademies.com/
Fort Bragg School District,http://www.am.dodea.edu/bragg/
Francine Delany New School District,http://www.fdnsc.net/
Franklin Academy School District,http://www.franklinacademy.org/
Franklin County School District,http://www.fcschools.net
Gaston College Preparatory School District,http://www.kippgaston.org
Gaston County School District,http://www.gaston.k12.nc.us
Gate City Charter Academy,NA
Gates County School District,http://coserver.gates.k12.nc.us
Girls Leadership Academy Of Wilmington,http://www.glowacademy.net
Global Scholars Academy School District,http://globalscholarsacademy.org/
Graham County School District,http://www.grahamcountyschools.org
Grandfather Academy School District,http://www.grandfatherhome.org/
Granville County School District,http://www.gcs.k12.nc.us
Gray Stone Day School District,http://www.graystoneday.org
Greene County School District,http://www.gcsedu.org
Greensboro Academy School District,http://greensboroacademy.org
Guilford County School District,http://www.gcsnc.com
Guilford Preparatory Academy School District,http://www.guilfordprep.org
