A Plus Unlimited Potential,NA
A W Brown-Fellowship Leadership Academy,NA
A+ Academy,http://www.apluscharterschools.org
Abbott Independent School District,http://www.abbottisd.org
Abernathy Independent School District,http://www.abernathyisd.com/
Abilene Independent School District,http://www.abileneisd.org
Academy For Academic Excellence,http://www.dallascounty.org
Academy Independent School District,http://www.academyisd.net/
Academy Of Accelerated Learning Inc,NA
Academy Of Dallas,NA
Accelerated Intermediate Academy,http://www.aiacharterschools.org
Adrian Independent School District,http://www.adrianisd.net
Advantage Academy,http://www.advantageisd.com
Agua Dulce Independent School District,http://www.adisd.esc2.net
Alamo Heights Independent School District,http://www.ahisd.net
Alba-Golden Independent School District,http://www.agisd.com
Albany Independent School District,http://www.albany.esc14.net
Aldine Independent School District,http://www.aldineisd.org
Aledo Independent School District,http://aledo.schoolfusion.us
Alice Independent School District,http://www.aliceisd.net
Alief Independent School District,http://www.aliefisd.net
Alief Montessori Community School,http://www.aliefmontessori.org
Allen Independent School District,http://www.allenisd.org
Alpine Independent School District,http://www.alpine.esc18.net/
Alto Independent School District,http://www.alto.esc7.net
Alvarado Independent School District,http://www.alvaradoisd.net
Alvin Independent School District,http://www.alvinisd.net
Alvord Independent School District,http://www.alvordisd.net
Amarillo Independent School District,http://www.amaisd.org
Ambassadors Preparatory Academy,http://www.apagalv.org
Amherst Independent School District,http://www.amherstisd.com
Amigos Por Vida-Friends For Life Pub Chtr Sch,http://www.amigosporvida.com
Anahuac Independent School District,http://www.anahuacisd.net/
Anderson-Shiro Consolidated Independent School District,http://ascisd.net
Andrews Independent School District,http://www.andrews.esc18.net
Angleton Independent School District,http://www.angletonisd.net
Anna Independent School District,http://www.annaisd.net
Anson Independent School District,http://www.ansontigers.com
Anthony Independent School District,http://www.anthonyisd.net
Anton Independent School District,http://antonisd.org
Apple Springs Independent School District,http://www.asisd.com
Aquilla Independent School District,http://www.aquillaisd.net/
Aransas County Independent School District,http://www.acisd.org
Aransas Pass Independent School District,http://www.apisd.org
Archer City Independent School District,http://www.archercityisd.net
Argyle Independent School District,http://www.argyleisd.com
Aristoi Classical Academy,http://www.aristoiclassical.org
Arlington Classics Academy,http://www.acaedu.net
Arlington Independent School District,http://www.aisd.net
Arp Independent School District,http://www.home.arpisd.org/
Arrow Academy,http://www.arrowacademy.org
Aspermont Independent School District,http://www.aspermontisd.com
Athens Independent School District,http://www.athensisd.net
Atlanta Independent School District,http://www.atlisd.net
Aubrey Independent School District,http://www.aubreyisd.net
Austin Achieve Public Schools,http://www.austinachieve.org
Austin Discovery School,http://www.austindiscoveryschool.org
Austin Independent School District,http://www.austinisd.org
Austwell-Tivoli Independent School District,http://www.atisd.net/
Avalon Independent School District,http://avalonisd.net
Avery Independent School District,http://www.averyisd.net
Avinger Independent School District,http://www.avingerisd.net
Axtell Independent School District,http://www.axtellisd.net
Azle Independent School District,http://www.azleisd.net
Baird Independent School District,http://www.bairdisd.net
Ballinger Independent School District,http://www.ballingerisd.net
Balmorhea Independent School District,http://www.bisdbears.esc18.net
Bandera Independent School District,http://www.banderaisd.net
Bangs Independent School District,http://www.bangsisd.net
Banquete Independent School District,http://www.banqueteisd.net/
Barbers Hill Independent School District,http://www.bhisd.net
Bartlett Independent School District,http://www.bartlett.txed.net
Basis Texas,http://www.basissanantonio.org
Bastrop Independent School District,http://www.bisdtx.org
Bay Area Charter Inc,http://www.bayareacharter.com
Bay City Independent School District,http://www.bcblackcats.net
Beatrice Mayes Institute Charter School,NA
Beaumont Independent School District,http://www.bmtisd.com/
Beckville Independent School District,http://www.beckvilleisd.net
Beeville Independent School District,http://www.beevilleisd.net/
Bellevue Independent School District,http://www.bellevueisd.org
Bells Independent School District,http://www.bellsisd.net
Bellville Independent School District,http://www.bellvilleisd.org
Belton Independent School District,http://www.bisd.net/
Ben Bolt-Palito Blanco Independent School District,http://www.bbpbschools.net/
Benavides Independent School District,http://www.benavidesisd.net
Benjamin Independent School District,http://www.benjaminisd.net
Beta Academy,http://www.betaacademy.org
Bexar County Academy,NA
Big Sandy Independent School District,http://www.bigsandyisd.org
Big Sandy Independent School District,http://www.bigsandyisd.org
Big Spring Independent School District,http://www.bsisd.esc18.net
Big Springs Charter School,http://www.bigspringscharterschool.com
Birdville Independent School District,http://www.birdvilleschools.net
Bishop Consolidated Independent School District,http://www.bishopcisd.net/
Blackwell Consolidated Independent School District,http://www.blackwellhornets.org
Blanco Independent School District,http://www.blancoisd.org/
Bland Independent School District,http://www.blandisd.us
Blanket Independent School District,http://www.blanketisd.net
Bloomburg Independent School District,http://www.bloomburgisd.net/
Blooming Grove Independent School District,http://www.BGISD.org
Bloomington Independent School District,http://www.bisd-tx.org/
Blue Ridge Independent School District,http://www.brisd.net
Bluff Dale Independent School District,http://www.bdisd.net
Blum Independent School District,http://www.blumisd.net
Bob Hope School,http://www.bobhopeschool.org
Boerne Independent School District,http://www.boerneisd.net
Boles Independent School District,http://bolesisd.com
Boling Independent School District,http://www.bolingisd.net/
Bonham Independent School District,http://www.bonhamisd.org/
Booker Independent School District,http://www.bookerisd.net
Borden County Independent School District,http://www.bcisd.net/
Borger Independent School District,http://www.borgerisd.net
Bosqueville Independent School District,http://www.bosquevilleisd.org
Bovina Independent School District,http://www.bovinaisd.org
Bowie Independent School District,http://www.bowieisd.net/
Boyd Independent School District,http://www.boydisd.net
Boys Ranch Independent School District,http://www.boysranchisd.org
Brackett Independent School District,http://www.brackettisd.net
Brady Independent School District,http://www.bradyisd.org
Brazos Independent School District,http://www.brazosisd.net
Brazos River Charter School,NA
Brazos School For Inquiry & Creativity,NA
Brazosport Independent School District,http://www.brazosportisd.net
Breckenridge Independent School District,http://www.breckenridgeisd.org
Bremond Independent School District,http://www.bremondisd.net
Brenham Independent School District,http://www.brenhamisd.net
Bridge City Independent School District,http://www.bridgecityisd.net
Bridgeport Independent School District,http://www.bridgeportisd.net
Broaddus Independent School District,http://www.broaddusisd.net/
Brock Independent School District,http://www.brockisd.net/
Bronte Independent School District,http://www.bronteisd.net/
Brookeland Independent School District,http://www.brookelandisd.net
Brookesmith Independent School District,http://www.brookesmithisd.net
Brooks Academy Of Science And Engineering,http://www.brooksacademy.org
Brooks County Independent School District,http://www.bcisdistrict.net
Brownfield Independent School District,http://www.brownfieldisd.net
Brownsboro Independent School District,http://www.gobearsgo.net
Brownsville Independent School District,http://www.bisd.us
Brownwood Independent School District,http://www.brownwoodisd.org
Bruceville-Eddy Independent School District,http://www.beisd.net
Bryan Independent School District,http://www.bryanisd.org
Bryson Independent School District,http://www.brysonisd.net/
Buckholts Independent School District,http://www.buckholtsisd.net
Buena Vista Independent School District,http://www.bvisd.net
Buffalo Independent School District,http://www.buffaloisd.net
Bullard Independent School District,http://www.bullardisd.net/
Buna Independent School District,http://www.bunaisd.net
Burkburnett Independent School District,http://www.burkburnettisd.org
Burkeville Independent School District,http://www.burkevilleisd.org
Burleson Independent School District,http://www.burlesonisd.net
Burnet Consolidated Independent School District,http://www.burnetcisd.net
Burnham Wood Charter School District,http://www.burnhamwood.org
Burton Independent School District,http://www.burtonisd.net
Bushland Independent School District,http://www.bushlandisd.net
Bynum Independent School District,http://www.bynumisd.net
Caddo Mills Independent School District,http://CaddoMillsisd.org
Calallen Independent School District,http://www.calallen.org
Caldwell Independent School District,http://www.caldwellisd.net
Calhoun County Independent School District,http://www.calcoisd.org
Callisburg Independent School District,http://www.cisdtx.net
Calvert Independent School District,http://www.calvertisd.com
Calvin Nelms Charter Schools,http://WWW.cnchs.net
Cameron Independent School District,http://cameronisd.net
Campbell Independent School District,http://www.campbellisd.org/
Canadian Independent School District,http://www.canadianisd.net
Canton Independent School District,http://www.cantonisd.net
Canutillo Independent School District,http://www.canutillo-isd.org
Canyon Independent School District,http://www.canyonisd.net
Carlisle Independent School District,http://www.carlisleisd.org
Carpe Diem Schools,http://www.carpediemwestwood.com
Carrizo Springs Consolidated Independent School District,http://www.cscisd.net
Carroll Independent School District,http://www.southlakecarroll.edu
Carrollton-Farmers Branch Independent School District,http://www.cfbisd.edu/
Carthage Independent School District,http://www.carthageisd.org
Castleberry Independent School District,http://www.castleberryisd.net
Cayuga Independent School District,http://www.cayugaisd.com
Cedar Hill Independent School District,http://www.chisd.net
Cedars International Academy,NA
Celeste Independent School District,http://www.celesteisd.org
Celina Independent School District,http://www.celinaisd.com
Center Independent School District,http://www.centerisd.org
Center Point Independent School District,http://www.cpisd.net
Centerville Independent School District,http://www.centervilleisd.net
Centerville Independent School District,http://www.centervilleisd.net
Central Heights Independent School District,http://www.centralhts.org
Central Independent School District,http://www.centralisd.com/
Channelview Independent School District,http://www.cvisd.org
Channing Independent School District,NA
Chaparral Star Academy,http://www.chaparralstaracademy.com
Chapel Hill Academy,http://www.chapelhillacademy.org
Chapel Hill Independent School District,http://www.chapelhillisd.org
Chapel Hill Independent School District,http://www.chapelhillisd.org
Charlotte Independent School District,http://www.charlotteisd.net
Cherokee Independent School District,http://www.cherokeeisd.net
Chester Independent School District,http://chesterisd.com
Chico Independent School District,http://www.chicoisdtx.net
Childress Independent School District,http://www.childressisd.net
Chillicothe Independent School District,http://www.cisd-tx.net
Chilton Independent School District,http://www.chiltonisd.org
China Spring Independent School District,http://www.chinaspringisd.net
Chireno Independent School District,http://www.chirenoisd.org
Chisum Independent School District,http://www.chisumisd.org
Christoval Independent School District,http://www.christovalisd.org
Cisco Independent School District,http://www.ciscoisd.net
City View Independent School District,http://www.cityview-isd.net
Cityscape Schools,http://www.cityscapeschools.org
Clarendon Independent School District,http://www.clarendonisd.net
Clarksville Independent School District,http://www.clarksvilleisd.net
Claude Independent School District,http://www.claudeisd.net
Clear Creek Independent School District,http://www.ccisd.net
Cleburne Independent School District,http://www.cleburne.k12.tx.us
Cleveland Independent School District,http://www.clevelandisd.org
Clifton Independent School District,http://www.cliftonisd.org
Clint Independent School District,http://www.clintweb.net
Clyde Consolidated Independent School District,http://www.clyde.esc14.net/
Coahoma Independent School District,http://www.coahomaisd.com
Coldspring-Oakhurst Consolidated Independent School District,http://www.cocisd.org
Coleman Independent School District,http://www.colemanisd.org
College Station Independent School District,http://www.csisd.org
Collinsville Independent School District,http://www.collinsvilleisd.org
Colmesneil Independent School District,NA
Colorado Independent School District,http://www.ccity.esc14.net/
Columbia-Brazoria Independent School District,http://www.cbisd.com
Columbus Independent School District,http://www.columbusisd.org
Comal Independent School District,http://www.comalisd.org
Comanche Independent School District,http://www.comancheisd.net
Comfort Independent School District,http://www.comfort.txed.net
Commerce Independent School District,http://www.commerceisd.org
Community Independent School District,http://www.communityisd.org
Como-Pickton Consolidated Independent School District,http://www.cpcisd.net
Compass Academy Charter School,http://www.mycompassacademy.org
Comquest Academy,http://www.comquestacademy.org
Comstock Independent School District,http://www.comstockisd.net
Connally Independent School District,http://www.connally.org
Conroe Independent School District,http://www.conroeisd.net
Coolidge Independent School District,http://www.coolidgeisd.org
Cooper Independent School District,http://www.cooperisd.net
Coppell Independent School District,http://www.coppellisd.com
Copperas Cove Independent School District,http://www.ccisd.com
Corpus Christi Independent School District,http://www.ccisd.us
Corpus Christi Montessori School,http://www.cc-montessori.com
Corrigan-Camden Independent School District,http://www.ccisdtx.com
Corsicana Independent School District,http://www.cisd.org
Cotton Center Independent School District,http://www.cottoncenterisd.org
Cotulla Independent School District,http://www.cotullaisd.org
Coupland Independent School District,http://www.couplandisd.org
Covington Independent School District,http://www.covingtonisd.org
Crandall Independent School District,http://www.crandall-isd.net
Crane Independent School District,http://www.craneisd.com
Cranfills Gap Independent School District,http://cranfillsgapisd.net
Crawford Independent School District,NA
Crockett County Consolidated Community School District,http://www.ozonaschools.net
Crockett Independent School District,http://www.crockettisd.net/
Crosby Independent School District,http://www.crosbyisd.org
Crosbyton Consolidated Independent School District,http://www.crosbyton.k12.tx.us
Cross Plains Independent School District,http://www.crossplains.esc14.net
Cross Roads Independent School District,http://www.crossroadsisd.org
Crosstimbers Academy,NA
Crowell Independent School District,http://www.crowellisd.net
Crowley Independent School District,http://www.crowleyisdtx.org
Crystal City Independent School District,http://www.crystalcityisd.org
Cuero Independent School District,http://www.cueroisd.org/
Culberson County-Allamoore Independent School District,http://www.ccaisd.net
Cumberland Academy,http://www.cumberlandacademy.com
Cumby Independent School District,http://www.cumbyisd.net
Cushing Independent School District,http://www.cushingisd.org
Cypress-Fairbanks Independent School District,http://www.cfisd.net
D'hanis Independent School District,http://www.dhanisisd.net/
Daingerfield-Lone Star Independent School District,http://dlsisd.org
Dalhart Independent School District,http://www.dalhartisd.org
Dallas Independent School District,http://www.dallasisd.org
Damon Independent School District,http://www.damonisd.net
Danbury Independent School District,http://www.danburyisd.org
Darrouzett Independent School District,http://www.darrouzettisd.net
Dawson Independent School District,http://www.dawson.esc17.net/
Dawson Independent School District,http://www.dawson.esc17.net/
Dayton Independent School District,http://www.daytonisd.net/
De Leon Independent School District,http://www.deleon.esc14.net
Decatur Independent School District,http://www.decaturisd.us
Deer Park Independent School District,http://www.dpisd.org
Dekalb Independent School District,http://www.dekalbisd.net
Del Valle Independent School District,http://www.dvisd.net
Dell City Independent School District,http://dellcity.schoolwires.com
Denison Independent School District,http://www.denisonisd.net/
Denton Independent School District,http://www.dentonisd.org
Denver City Independent School District,http://www.dcisd.org
Desoto Independent School District,http://www.desotoisd.org
Detroit Independent School District,http://detroiteagles.net
Devers Independent School District,http://www.deversisd.net
Devine Independent School District,http://www.devineisd.org
Dew Independent School District,http://www.dewisd.org/
Deweyville Independent School District,http://deweyvilleisd.com
Diboll Independent School District,http://www.dibollisd.com
Dickinson Independent School District,http://www.dickinsonisd.org
Dilley Independent School District,http://www.dilleyisd.net
Dime Box Independent School District,http://dimeboxisd.net
Dimmitt Independent School District,http://www.dimmittisd.net
Divide Independent School District,NA
Dodd City Independent School District,http://www.doddcityisd.org
Donna Independent School District,http://www.donnaisd.net
Doss Consolidated Community School District,http://dossccsd.org
Douglass Independent School District,http://www.douglassisd.com
Dr M L Garza-Gonzalez Charter School,http://www.gcclr.org
Draw Academy,NA
Dripping Springs Independent School District,http://www.dsisdtx.us
Driscoll Independent School District,http://www.driscollisd.us
Dublin Independent School District,http://www.dublinisd.us
Dumas Independent School District,http://www.dumasisd.org
Duncanville Independent School District,http://www.duncanvilleisd.org
Eagle Mt-Saginaw Independent School District,http://www.emsisd.com
Eagle Pass Independent School District,http://www.eaglepassisd.net
Eanes Independent School District,http://www.eanesisd.net
Early Independent School District,http://www.earlyisd.net/
East Bernard Independent School District,http://www.ebisd.org
East Central Independent School District,http://www.ecisd.net
East Chambers Independent School District,http://www.eastchambers.net
East Fort Worth Montessori Academy,http://www.efwma.org
East Texas Charter Schools,http://www.etchs.net
Eastland Independent School District,http://www.eastlandisd.net/
Ector County Independent School District,http://www.ectorcountyisd.org
Ector Independent School District,http://www.ectorisd.net
Edcouch-Elsa Independent School District,http://www.eeisd.org
Eden Consolidated Independent School District,http://www.edencisd.net
Edgewood Independent School District,http://www.edgewood-isd.net
Edgewood Independent School District,http://www.edgewood-isd.net
Edinburg Consolidated Independent School District,http://www.ecisd.us
Edna Independent School District,http://www.ednaisd.org
Education Center International Academy,http://www.eciacharter.com
Ehrhart School,http://www.ehrhartschool.org
El Campo Independent School District,http://www.ecisd.org
El Paso Academy,http://www.elpacademy.com
El Paso Independent School District,http://www.episd.org
El Paso Leadership Academy,http://www.epleadershipacademy.org
Eleanor Kolitz Hebrew Language Academy,http://www.ekhla.org
Electra Independent School District,http://www.electraisd.net/
Elgin Independent School District,http://www.elginisd.net
Elkhart Independent School District,http://www.elkhartisd.org
Elysian Fields Independent School District,http://www.efisd.net
Ennis Independent School District,http://www.ennis.k12.tx.us/
Era Independent School District,http://www.eraisd.net
Erath Excels Academy Inc,http://www.hustonacademy.com
Etoile Independent School District,http://www.etoile.esc7.net
Eula Independent School District,http://www.eulaisd.us/
Eustace Independent School District,http://www.eustaceisd.net
Evadale Independent School District,http://www.evadalek12.net
Evant Independent School District,http://www.evantisd.org
Everman Independent School District,http://www.eisd.org
Evolution Academy Charter School,http://www.evolutionacademy.org
Excel Academy,NA
Excellence In Leadership Academy,http://www.elacharterschool.com
Excelsior Independent School District,http://www.excelsiorisd.weebly.com
Ezzell Independent School District,http://www.ezzellisd.org
Fabens Independent School District,http://www.fabensisd.net
Fairfield Independent School District,http://www.fairfieldisd.org
Falls City Independent School District,http://www.fcisd.net/
Fannindel Independent School District,NA
Farmersville Independent School District,http://www.farmersvilleisd.net
Farwell Independent School District,http://www.farwellschools.org
Fayetteville Independent School District,http://www.fayettevilleisd.net
Ferris Independent School District,http://www.ferrisisd.org
Flatonia Independent School District,http://www.flatoniaisd.net
Florence Independent School District,http://florenceisd.net
Floresville Independent School District,http://www.fisd.us
Flour Bluff Independent School District,http://www.flourbluffschools.net
Floydada Independent School District,http://www.floydadaisd.esc17.net
Follett Independent School District,http://www.follettisd.net
Forestburg Independent School District,http://www.forestburgisd.net
Forney Independent School District,http://www.forneyisd.net
Forsan Independent School District,http://forsan.esc18.net/
Fort Bend Independent School District,http://www.fortbend.k12.tx.us/
Fort Elliott Consolidated Independent School District,NA
Fort Stockton Independent School District,http://www.fsisd.net
Fort Worth Academy Of Fine Arts,http://www.fwafa.org
Fort Worth Independent School District,http://www.fwisd.org
Franklin Independent School District,http://www.franklinisd.net
Frankston Independent School District,http://www.frankstonisd.net
Fredericksburg Independent School District,http://www.fisd.org/
Freer Independent School District,http://www.freerisd.org
Frenship Independent School District,http://www.frenship.net
Friendswood Independent School District,http://www.myfisd.com
Friona Independent School District,http://www.frionaisd.com/
Frisco Independent School District,http://www.friscoisd.org
Frost Independent School District,http://www.frostisd.org
Fruitvale Independent School District,http://www.fruitvaleisd.com
Ft Davis Independent School District,http://www.fdisd.com
Ft Hancock Independent School District,http://www.fhisd.net
Ft Sam Houston Independent School District,http://www.fshisd.net
Gainesville Independent School District,http://www.gainesvilleisd.org
Galena Park Independent School District,http://www.galenaparkisd.com
Galveston Independent School District,http://www.gisd.org
Ganado Independent School District,http://www.ganadoisd.org
Garland Independent School District,http://www.garlandisd.net
Garner Independent School District,http://www.garnerisd.net
Garrison Independent School District,http://www.garrisonisd.com
Gary Independent School District,http://www.garyisd.org
Gatesville Independent School District,http://www.gatesvilleisd.org
Gateway Academy Charter District,http://www.sapiacademies.org
Gateway Charter Academy,http://www.gatewaycharter.org
Gause Independent School District,http://www.gauseisd.net
George Gervin Academy,NA
George I Sanchez Charter,http://www.aama.org
George West Independent School District,http://www.gwisd.esc2.net/
Georgetown Independent School District,http://www.georgetownisd.org
Gholson Independent School District,http://www.gholsonisd.org
Giddings Independent School District,http://www.giddings.txed.net
Gilmer Independent School District,http://www.gilmerisd.org/
Girls & Boys Preparatory Academy,http://www.gbprep.com
Gladewater Independent School District,http://www.gladewaterisd.com
Glasscock County Independent School District,http://www.gckats.net
Glen Rose Independent School District,http://www.grisd.net/
Godley Independent School District,http://www.godleyisd.net
Gold Burg Independent School District,http://www.goldburgisd.net
Golden Rule Charter School,NA
Goldthwaite Independent School District,http://www.goldisd.net
Goliad Independent School District,http://www.goliadisd.org/
Gonzales Independent School District,http://www.gonzalesisd.net
Goodrich Independent School District,http://www.goodrichisd.net
Goose Creek Consolidated Independent School District,http://www.gccisd.net
Gordon Independent School District,http://www.gordonisd.net
Gorman Independent School District,http://www.gormanisd.net
Grady Independent School District,http://grady.tx.schoolwebpages.com
Graford Independent School District,http://www.grafordisd.net
Graham Independent School District,http://www.grahamisd.com
Granbury Independent School District,http://www.granburyisd.org
Grand Prairie Independent School District,http://www.gpisd.org/
Grand Saline Independent School District,http://www.grandsalineisd.net
Grandfalls-Royalty Independent School District,http://www.grisd.com/
Grandview Independent School District,http://www.gvisd.org
Grandview-Hopkins Independent School District,http://gvhisd.net
Granger Independent School District,http://www.grangerisd.net/
Grape Creek Independent School District,http://www.grapecreekisd.net
Grapeland Independent School District,http://www.grapelandisd.net
Grapevine-Colleyville Independent School District,http://www.gcisd.net
Great Hearts Texas,http://www.greatheartstx.org
Greenville Independent School District,http://www.greenvilleisd.com
Greenwood Independent School District,http://www.greenwood.esc18.net
Gregory-Portland Independent School District,http://www.g-pisd.org
Groesbeck Independent School District,http://www.groesbeckisd.net
