Academy For Math Engineering & Science (Ames),http://www.ames-slc.org/
Advantage Arts Academy,NA
Alpine District,http://www.alpineschools.org
American Academy of Innovation,http://aaiutah.org
American International School Of Utah,http://www.AISUtah.org
American Leadership Academy,http://www.americanleadership.net
American Preparatory Academy,http://www.americanprep.org
Aneth Community School,http://aneth.org
Aristotle Academy,http://www.aristotleacademyk8.org
Ascent Academies Of Utah,http://www.ascentutah.org
Athenian eAcademy,http://www.aea.rocks
Athlos Academy of Utah,http://www.athlosutah.org
Baer Canyon High School For Sports & Medical Sciences,NA
Bear River Charter School,http://www.brcs-logan.org
Beaver District,http://www.beaver.k12.ut.us
Beehive Science & Technology Academy (Bsta),http://www.beehiveacademy.org
Bonneville Academy,NA
Box Elder District,http://www.besd.net
Cache District,http://www.ccsdut.org
Canyon Grove Academy,http://www.canyongrove.com
Canyon Rim Academy,http://www.canyonrimacademy.org
Canyons District,http://www.canyonsdistrict.org
Capstone Classical Academy,http://www.capstoneclassical.org
Carbon District,http://www.carbonschools.org
CBA Center,NA
Channing Hall,http://www.channinghall.org
City Academy,http://www.cityacademyslc.org
Cs Lewis Academy,http://www.cslewisacademy.net/
Daggett District,http://www.dsdf.org
Davinci Academy,http://www.davinciacademy.org
Davis District,http://vhs.davis.k12.ut.us/
Dixie Montessori Academy,http://www.dixiemontessoriacademy.org
Dual Immersion Academy,http://diacharter.org/
Duchesne District,http://www.dscd.org
Eagle Summit Academy,NA
Early Light Academy At Daybreak,http://www.earlylightacademy.org
East Hollywood High,http://www.easthollywood.org
Edith Bowen Laboratory School,http://www.edithbowen.usu.edu
Emery District,http://www.emerycsd.org
Endeavor Hall,http://www.endeavorhall.org/
Entheos Academy,http://www.entheosacademy.org/
Esperanza School,http://www.esperanzaelementary.org
Excelsior Academy,http://www.excelsior-academy.org/
Fast Forward High,http://www.ffchs.org
Franklin Discovery Academy,http://franklindiscovery.org/
Freedom Academy,http://www.pfa.cc
Garfield District,http://www.garfk12.org
Gateway Preparatory Academy,http://gpacharter.org/home/
George Washington Academy,http://www.gwacademy.org
Good Foundations Academy,http://gfautah.org/
Grand District,http://www.grandschools.org
Granite District,http://www.graniteschools.org
Greenwood Charter School,NA
Guadalupe School,http://www.guadschool.org/
Hawthorn Academy,http://www.hawthornacademy.org
Highmark Charter School,http://www.hmcharterschool.org/
Ignite Entrepreneurship Academy,NA
Intech Collegiate High School,http://www.intechchs.org/
Iron District,http://www.irondistrict.org
Itineris Early College High,http://www.iechs.org
Jefferson Academy,http://jeffersonacademy.org
John Hancock Charter School,http://www.johnhancockcs.org
Jordan District,http://www.jordandistrict.org
Juab District,http://www.juab.k12.ut.us
Kairos Academy,http://kairosacademy.org/
Kane District,http://www.kane.k12.ut.us
Karl G Maeser Preparatory Academy,http://www.maeserprep.org
Lakeview Academy,http://www.lakeview-academy.com
Leadership Academy Of Utah,NA
Leadership Learning Academy,http://llacharter.org
Legacy Preparatory Academy,http://www.legacyprep.org
Lincoln Academy,http://www.lincoln-academy.org
Logan City District,http://www.loganschools.org
Lumen Scholar Institute,NA
Mana Academy Charter School,http://themanaacademy.org
Maria Montessori Academy,http://www.mariamontessoriacademy.org/
Merit College Preparatory Academy,http://www.meritacademy.org
Millard District,http://www.millard.k12.ut.us
Moab Charter School,http://www.moabcharterschool.org
Monticello Academy,http://www.monticelloacademy.net
Morgan District,http://www.morgansd.org
Mountain Heights Academy,http://www.mountainheightsacademy.org/
Mountain West Montessori Academy,http://www.mwmacademy.org
Mountainville Academy,http://www.mountainvilleacademy.org
Murray District,http://www.murrayschools.org
Navigator Pointe Academy,http://www.npacademy.org
Nebo District,http://www.nebo.edu
No Ut Academy For Math Engineering & Science (Nuames),http://www.nuames.org
Noah Webster Academy,http://www.noahwebsteracademy.org
North Davis Preparatory Academy,http://www.northdavisprep.org
North Sanpete District,http://www.nsanpete.org
North Star Academy,http://www.north-staracademy.com
North Summit District,http://www.nsummit.org
Odyssey Charter School,http://www.odysseycharter.net
Ogden City District,http://www.ogdensd.org
Ogden Preparatory Academy,http://www.ogdenprep.org
Open Classroom,http://www.ocslc.org
Pacific Heritage Academy,http://phlearning.org/
Paradigm High School,http://www.paradigmhigh.com
Park City District,http://www.pcschools.us
Pinnacle Canyon Academy,http://www.pcaschool.com
Pioneer High School For The Performing Arts,NA
Piute District,http://www.piutek12.org
Promontory School Of Expeditionary Learning,http://promontoryschool.org
Providence Hall,http://www.providencehall.com
Provo District,http://www.provo.edu
Quest Academy,http://www.questacademycharter.org
Ranches Academy,http://www.theranchesacademy.com
Reagan Academy,http://www.reaganacademy.org/
Real Salt Lake Academy High School,NA
Renaissance Academy,http://www.renacademy.org
Rich District,http://www.richschool.org
Rockwell Charter High School,http://www.rockwellhigh.net/
Roots Charter High School,http://rootshigh.org
Salt Lake Arts Academy,http://www.saltlakeartsacademy.org
Salt Lake Center For Science Education,http://slcse.slcschools.org
Salt Lake District,http://www.slcschools.org
Salt Lake School For The Performing Arts,http://www.saltlakespa.org
San Juan District,http://www.sjsd.org
Scholar Academy,http://scholarcharter.org/
Sevier District,http://www.seviersd.org
Soldier Hollow Charter School,http://www.mysoldierhollow.com
South Sanpete District,http://www.ssanpete.org
South Summit District,http://www.ssummit.org
Spectrum Academy,http://www.spectrumcharter.org
St. George Academy,http://www.stgacademy.org
Success Academy,http://www.successacademy.org
Success School,NA
Summit Academy,http://www.2summit.org/
Summit Academy High School,http://www.sahs1.org
Syracuse Arts Academy,http://www.syracuseartsacademy.org
Terra Academy,NA
"The Center for Creativity, Innovation and Discovery",NA
Thomas Edison - North,http://www.thomasedisoncharterschool.org
Timpanogos Academy,http://www.timpacademy.org
Tintic District,http://www.tintic.k12.ut.us
Tooele District,http://www.tooeleschools.org
Treeside Charter School,http://treesidecharter.org
Tuacahn High School For The Performing Arts,http://www.tuacahnhs.org
Uintah District,http://www.uintah.net
Uintah River High,http://www.uintahriver.org/
Utah Career Path High School,http://www.careerpathhigh.org
Utah Connections Academy,http://www.connectionsacademy.com/utah-school
Utah County Academy Of Science (Ucas),http://www.ucas.k12.ut.us
Utah Electronic High School,http://ehs.uen.org/
Utah International Charter School,http://utahinternational.org
Utah Military Academy,NA
Utah Schools For Deaf & Blind,NA
Utah State Office Of Education,http://www.schools.utah.gov
Utah Virtual Academy,http://www.k12.com/utva
Valley Academy,http://www.valleyacademycharter.com/
Vanguard Academy,NA
Venture Academy,http://www.venturelearning.org
Vista At Entrada School Of Performing Arts And Technology,http://www.vistautah.com
Voyage Academy,NA
Walden School Of Liberal Arts,http://waldenschool.us
Wallace Stegner Academy,http://wsacharter.org
Wasatch District,http://www.wasatch.edu
Wasatch Peak Academy,http://www.wasatchpeak.org
Wasatch Waldorf Charter School,NA
Washington District,http://www.washk12.org
Wayne District,http://www.wayne.k12.ut.us
Weber District,http://www.wsd.net
Weber State University Charter Academy,http://weber.edu/COE/CollegePages/charteracad.html
Weilenmann School Of Discovery,http://wsdpc.org/
Winter Sports School,http://www.wintersportsschool.org
